"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12"
"Kitsap","WA","Bremerton","53","035",117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215000,204950,227000,229000,229000,202499.5,234000,240000,239500,239950,239000,222500,222500,214500,220000,214500,220000,231250,237500,230000,230000,230000,225000,245000,245450,240000,237500,249950,240000,249950,255000,265000,278750
"Brown","WI","Green Bay","55","009",118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134900,143850,149900,139900,138900,144700,139900,130000,132500,136450,136450,142400,139900,139900,160700,156500,147400,139900,139900,139900,139900,136400,138900,139700,149900,149900,149900,153450,159900,159900,168900,162450,159900,159900,159000,168500,169200,163900,169900,164900,164900,164900,164900,164900,156450,159900,159900
"Norfolk City","VA","Virginia Beach","51","710",119,,,,,,,,,,,,,,,,,,,,,,,,185000,183900,194000,185450,178500,179000,177000,174950,175000,170000,169900,160000,169450,170443.5,179900,179900,172350,176000,169900,169950,170000,170000,177000,195000,199900,190000,189000,195000,189000,189000,184950,189000,189000,184900,175000,169000,167900,169900,166700,175000,175000,174950,179900,179000,175000,175000,187500,175000,169900,169900,166000,169000,159000,159000,160000,168000,174950,175000,169900,179900,179900
"Buncombe","NC","Asheville","37","021",120,,,,,,,,,,,,,,,,,,,,,,,,375000,346000,314500,309000,295000,339900,358853,397500,375000,350000,360000,360000,399900,399925,389900,352250,389900,377450,388500,375000,375000,339000,325000,329000,325000,320000,329000,350000,375000,362500,359750,350000,350000,379191.5,390691.5,383383,390691.5,398000,398000,371000,398000,399000,395000,390000,375000,384000,379000,394500,399700,396750,394500,399750,399750,399500,377500,415500,420250,412750,399000,395000,399450
"Oneida","NY","Utica","36","065",121,59900,59900,59900,59900,61400,69900,69000,69000,68000,64900,68000,69450,69000,59900,63950,64900,64900,69900,69900,69900,71400,73900,75500,72700,72100,72500,69900,79900,79900,81700,79900,79900,79900,74950,74900,70000,70000,69900,70000,69950,74950,79900,78750,79900,79200,74900,74900,74900,79900,74900,69900,69900,69900,70400,65000,65000,66000,68500,69000,68600,69486,70950,69900,69900,69900,69900,73400,74900,79250,76950,72700,74900,74900,73950,73000,79900,75000,72250,74900,72290,74900,79450,78950,76900
"Montgomery","AL","Montgomery","01","101",122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84900,79900,79900,80000,79900,79900,87450,85000,79900,84900,92500,99900,89500,99900,104000,105000,104500,104500
"Clay","MO","Kansas City","29","047",123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e+05,103500,115950,125000,110000,110000,110000,110000,117000,119000,125000,112000,119000,114500,119950,120000,119950,135000,127000,130000,126000,124950,112450,109900,121000,120000,120000,124000,142450,154900,136500,129900,129900,124900,122000,122000,135000,119000,135000,125000,127000,119750,124900,135000,125000,123587
"Saratoga","NY","Albany","36","091",124,199900,194500,219900,199950,216950,216950,219900,199950,2e+05,199900,199900,199900,197762.5,195000,199000,206000,202950,206000,219900,217450,199900,194000,209000,2e+05,195000,196400,2e+05,199500,219700,204950,199000,199450,199900,199900,194000,205000,205000,217000,215000,211382.5,219700,227498.5,230950,221850,219700,199900,186000,204000,204000,199950,204000,219450,224900,219900,219950,219900,224900,219900,213799.5,205000,215000,244900,219900,216450,223900,219900,219945,214950,204900,189950,190000,212450,218450,219900,250000,229800,215000,217450,198000,215000,190000,194500,199000,199000
"Niagara","NY","Buffalo","36","063",125,51900,51000,59900,59900,59900,59900,57900,57000,56450,59900,59900,59900,64900,64900,59900,59900,59900,57500,58900,57500,57500,55000,59900,57900,59900,59900,59900,59000,59900,59200,59700,60000,64900,64900,69900,59900,69900,77200,69900,74900,67200,65900,65000,59900,63000,59900,57400,59900,54900,59900,59000,59900,59900,59900,59900,59900,61400,63900,62900,55450,58500,61999,61999,59900,59900,62450,64900,65000,64900,62700,64900,60000,59900,55000,59250,59250,59900,59900,60000,59500,64950,59900,59500,59900
"Barnstable","MA","Cape Cod","25","001",126,599000,549000,499000,510000,549000,549000,499000,549000,549000,499900,495000,495000,525000,527000,525000,499000,489900,489000,479450,462900,459000,462900,489000,475250,462900,445000,475250,485000,499000,499900,499250,499000,482000,499500,499000,499900,514900,549000,549000,589900,572000,580000,524000,509450,519000,499900,499000,499900,537000,499900,499000,472000,499000,499000,499000,499000,479000,477000,499000,489000,498250,479000,454500,454500,449000,448450,425000,456750,447000,448500,432000,439000,439000,421995,444450,475000,475000,520000,487900,499900,537000,525000,595000,595000
