"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12"
"Douglas","GA","Atlanta","13","097",461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130000,129900,125000,125000,135000,139900,139900,145900,146250,150000,149000,149000,144450,129900,135700,139950,143900,147450,149900,149900,152862,155000,155000,154900,154900,155900,158320,154900,159900,164300,167900,174900,174900,174900,175900,174900,169900,170000
"Washington","WI","Milwaukee","55","131",462,234900,229900,224900,229900,229900,229900,229456.5,229900,229000,222395,209000,204800,199900,199900,199990,199900,199945,198190,198190,197745,199900,199000,190000,194249.5,194249.5,189900,185000,184900,187500,188950,189900,189000,188000,189950,197900,195000,204900,195900,2e+05,200900,205000,214900,214950,215000,215450,214900,214450,2e+05,202450,204900,214900,219900,225000,238450,239700,239700,234990,229900,229000,225000,219900,225000,224900,234900,239900,245000,249990,255000,257000,256450,244700,244700,244700,249250,245000,254900,243500,245900,268690,267000,269540,274095,272590,274900
"Madison","IN","Indianapolis","18","095",463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69900,75000,75900,79900,80000,82900,82900,79900,80150,79900,74900,74900,71900,74900,74900,79900,84900,87000,86950,84900,79900,80000,79900,71900,69900,74400,74900,79900,80500,80500,80000,77900,75000,72300,70000,67500,66000,64900,69000,69900,73140,77900,78900,79900,79250,79900,78900,72900
"Rapides","LA","Alexandria","22","079",464,159900,166000,162500,168750,170000,175000,171500,169900,169900,164750,161000,164900,158500,165000,168200,165000,169900,167500,159900,154500,154950,155000,160000,164900,159900,160000,159000,149900,149900,159250,155500,157000,159900,157000,160000,163000,159900,162500,162500,164500,159900,167750,173000,174900,172000,171000,169900,169900,165000,165000,164900,169500,169250,172700,169250,169900,170000,163950,167000,165000,165000,163250,164950,168250,171000,169900,169000,168750,166000,165875,160500,159250,159500,160500,167900,169949.5,178900,179700,180000,179250,179000,179950,189900,186450
"Sandoval","NM","Albuquerque","35","043",465,224900,222000,217750,219900,219000,216500,210000,209000,210000,208950,207995,199000,199900,195000,199000,199000,2e+05,209950,208250,209500,215000,215000,215000,210500,203830,199500,199900,199950,2e+05,2e+05,199900,199900,199900,199000,2e+05,199678.5,195000,199990,205250,209945,220000,227933.5,225000,224000,220000,221990,215000,213445,208722.5,210000,219900,222000,225000,220000,218995,218995,214900,209949,210000,207494,205938,2e+05,210000,215000,219000,225000,223000,222500,225950,225000,225000,229950,229900,232000,239900,249000,250000,245700,247445,245000,245000,249000,236770,235000
"Guadalupe","TX","San Antonio","48","187",466,175773,174900,175000,174900,174000,173900,170900,174200,174500,173687.5,172900,170000,172800,174400,171990,173900,177950,179900,178300,174900,169900,170900,169400,169990,169990,173850,178000,175581.5,179000,182750,179900,180250,179900,184900,189781,189900,188500,190266,195075,195325,197900,195209,195704.5,197936.5,194999.5,199994.5,199950,205749,202490,204900,206051.5,209150,214925,217676,214460,218995,219000,219900,215000,225990,228990,239990,252250,253250,258990,260100,261668,261990,260990,263607,262990,262990,253550,235000,239900,235000,239350,238745,239999,237675,239000,244000,241371,239000
"Taylor","TX","Abilene","48","441",467,125000,129000,130000,129900,129900,134900,136000,134900,130000,129000,133700,129900,123900,129900,128950,129900,136700,139500,137500,135500,136450,129900,127950,124900,124900,129900,134900,129900,129500,129000,127000,120000,119000,125500,125900,122000,124900,127500,134900,135000,135000,139900,135000,129997.5,129900,127700,124999.5,120000,120500,129900,130750,134900,148900,155900,151950,148500,149900,147700,146900,145000,149900,158500,162500,170000,169900,168500,165000,163450,165000,162900,162700,159000,159250,160500,165000,168900,165450,168900,165900,161000,161950,159900,161250,159900
"Wichita","TX","Wichita Falls","48","485",468,119900,115500,114949.5,116000,118200,119900,117500,115000,114900,110900,104900,106500,105000,99900,109000,109900,109700,109900,109500,109500,105000,99900,108900,109250,109900,107500,107999.5,109500,106500,109900,109900,105000,104900,108700,108900,104949.5,104500,104700,109000,114900,115000,115000,116000,114000,110850,109900,106450,105950,108000,109900,114700,115000,117500,115000,114900,114900,114700,112250,110000,108400,110000,112500,111750,115000,115000,114900,114900,113500,112000,112500,110000,109500,110000,114700,107250,108000,110000,117000,117900,114900,110900,110450,109900,109000
"Cochise","AZ","Sierra Vista","04","003",469,165000,171450,169900,169000,167000,165900,161000,165000,175000,169900,161272,165000,165000,165000,159000,159900,159900,155000,158995,156950,159900,154900,149000,149000,149990,159000,155000,149000,145000,145000,139000,137650,136900,145000,159000,159000,159000,160000,165000,162500,163350,163100,165000,165000,165000,165000,159900,164000,160450,164900,161500,163000,162500,162500,160000,159900,159000,158000,157700,159000,160000,159900,162400,164500,159900,159000,159900,159000,159900,159900,158900,158450,156000,154900,154900,154500,155000,154900,154500,151250,150000,149900,147000,145000
"Berkshire","MA","Pittsfield","25","003",470,259900,259900,269000,259900,259900,259900,265000,268250,264950,269000,269900,273299.5,269900,275000,272250,265000,269000,274900,269000,260000,260000,260000,256000,258250,250000,249000,249000,257000,259000,267000,262500,259250,259000,259000,284000,289000,289000,279000,279000,279000,280590,285000,289000,285900,289000,289000,279000,279000,279900,289000,290000,284950,295000,294500,289000,285000,284900,289000,289900,279900,281200,289950,299000,289000,285750,279900,289000,289000,289000,289500,285000,279000,284900,279000,279900,279000,285000,287500,279000,275754,275000,275000,279900,279900
"Black Hawk","IA","Waterloo","19","013",471,,,,,,,,,,,,,,,,,,,,,,,,,,,129900,129949.5,129500,129900,129700,129900,129500,127250,129950,129925,132000,139900,134900,130000,131450,135921,129997.5,127500,129900,129000,128000,127500,128000,129000,134900,143000,139900,141000,139900,139900,140000,139900,138625,136500,137500,139900,139900,144500,139825,135820,139000,139000,139900,139900,139900,139900,144900,147900,141700,147500,147000,145900,144900,142000,142500,139900,139000,139000
"Johnson","IA","Iowa City","19","103",472,209900,2e+05,207000,205000,209900,208450,214400,214900,214900,210000,209900,201700,199900,204900,198000,193900,194900,199000,199000,199000,199000,199900,199900,199000,184900,192500,198900,197900,197700,199900,199900,204150,209700,209900,209900,209900,214900,220000,219900,219900,220000,224900,229888,230000,253700,254900,259000,259700,267835,259900,249500,244900,249000,245000,249900,255450,255000,259900,259900,263375,264750,264900,258500,259900,250000,250000,258950,259900,259250,259900,259450,259950,269900,264900,249900,250000,254950,254900,259900,275000,279900,275000,269900,279900
