date,Los Angeles,Orange,San Diego,Riverside,San Bernardino,Santa Clara,Alameda,Sacramento,Contra Costa,Fresno,Ventura,San Francisco,Kern,San Mateo,San Joaquin,Stanislaus,Sonoma,Tulare,Solano,Monterey,Santa Barbara,Placer,San Luis Obispo,Santa Cruz,Merced,Marin,Butte,Yolo,El Dorado,Shasta,Imperial,Kings,Madera,Napa,Humboldt,Nevada,Sutter,Mendocino,Yuba,Lake,Tehama,Tuolumne,San Benito,Calaveras,Siskiyou,Amador,Lassen,Del Norte,Glenn,Plumas,Colusa,Mariposa,Inyo,Trinity,Mono,Modoc,Sierra,Alpine
2008-11-30,435004.0,475350.0,384000.0,282500.0,264400.0,566050.0,475375.0,255000.0,405500.0,222400.0,425900.0,714650.0,189250.0,700015.0,229250.0,198250.0,368625.0,197725.0,305900.0,409850.0,444500.0,349175.0,425650.0,520350.0,165700.0,748100.0,245000.0,290775.0,373050.0,231050.0,189375.0,166375.0,219725.0,430175.0,269900.0,388250.0,209500.0,340950.0,187750.0,211750.0,145025.0,252700.0,297750.0,290775.0,205600.0,288625.0,204615.3846,,,,,,,,,,,
2008-12-31,429004.0,463750.0,376200.0,277250.0,267650.0,549500.0,460450.0,243075.0,397250.0,222200.0,418500.0,701850.0,192900.0,655000.0,223000.0,192495.5,351125.0,191500.0,,383050.0,433700.0,339500.0,432650.0,533650.0,169150.0,710650.0,246500.0,301925.0,383150.0,229450.0,178850.0,159325.0,224225.0,468550.0,252600.0,367200.0,195550.0,310550.0,179025.0,226500.0,165250.0,242650.0,285800.0,312525.0,224400.0,284400.0,190352.9412,,,,,,,190000.0,,,,
2009-01-31,412753.5,447500.0,366218.5,262500.0,247100.0,530250.0,422550.0,231175.0,380400.0,213182.5,400450.0,653250.0,177600.0,624600.0,202500.0,187956.85,345250.0,179475.0,,345450.0,404500.0,332150.0,442375.0,516850.0,158350.0,719625.0,241000.0,313400.0,367650.0,226400.0,176350.0,149100.0,201500.0,442450.0,252100.0,348300.0,199950.0,272550.0,169575.0,239825.0,166200.0,236850.0,,319750.0,198500.0,,,,,,,,,,495000.0,,,
2009-02-28,408403.65,446750.0,359167.95,257750.0,234850.0,538800.0,396500.0,224250.0,362950.0,210492.5,391050.0,670250.0,172500.0,633450.0,195250.0,186138.65,343250.0,170525.0,,327500.0,365050.0,324500.0,428225.0,510500.0,145600.0,670200.0,234750.0,289750.0,357500.0,222000.0,161000.0,137325.0,187500.0,393000.0,256225.0,354700.0,182650.0,261585.0,158400.0,206225.0,165800.0,223000.0,304230.7692,,203600.0,246153.8462,,,,,,,,,,,,
2009-03-31,408353.85,445600.0,358000.55,249800.0,229250.0,540200.0,393250.0,223950.0,352400.0,211250.0,381400.0,662750.0,171550.0,624450.0,188500.0,177500.0,351750.0,170925.0,,345000.0,368150.0,318850.0,415650.0,480000.0,139150.0,655975.0,230750.0,265650.0,355000.0,208100.0,142750.0,141500.0,186250.0,382000.0,257425.0,418025.0,180550.0,239115.0,156750.0,214100.0,144250.0,218000.0,286470.5882,289884.6154,179050.0,236647.0588,,,,,,,,,,,,
2009-04-30,405004.0,440900.0,359250.0,247100.0,224500.0,535250.0,407750.0,219050.0,352500.0,207400.0,389100.0,677400.0,176600.0,631000.0,184000.0,167750.0,342200.0,168575.0,254500.0,352500.0,379850.0,308250.0,399850.0,511000.0,141750.0,682050.0,225000.0,257550.0,355000.0,211250.0,144750.0,,192175.0,397150.0,261750.0,396725.0,180800.0,233750.0,157150.0,195750.0,138500.0,243500.0,,273941.1765,176100.0,213100.0,,,,,,,,,,,,
2009-05-31,410004.0,456500.0,364500.0,237625.0,216650.0,547375.0,419500.0,223650.0,371750.0,201300.0,395900.0,688500.0,174100.0,655500.0,185750.0,157100.0,344450.0,161500.0,249550.0,325500.0,355725.0,308250.0,403000.0,532250.0,139250.0,693900.0,226500.0,292950.0,362550.0,210000.0,141500.0,152650.0,180000.0,397850.0,261700.0,394950.0,185475.0,250100.0,164150.0,204600.0,122750.0,262500.0,266153.8462,257550.0,175550.0,239250.0,,,,,,,,,,,,
2009-06-30,420954.0,466500.0,369150.0,233650.0,220325.0,556875.0,429250.0,212600.0,382250.0,193750.0,402350.0,701450.0,176000.0,674000.0,179450.0,162300.0,344850.0,164750.0,249400.0,330750.0,376675.0,302225.0,407000.0,530525.0,133500.0,721150.0,229500.0,309800.0,344950.0,200625.0,136175.0,154800.0,176175.0,399150.0,263550.0,380475.0,180475.0,252250.0,155700.0,176500.0,123500.0,260000.0,270882.3529,262725.0,177200.0,247250.0,168000.0,185000.0,,,,,360000.0,195000.0,390000.0,,,
2009-07-31,423129.0,466750.0,374250.0,227300.0,217550.0,565750.0,431000.0,207000.0,380750.0,190700.0,409250.0,711000.0,173000.0,684250.0,187950.0,159900.0,358950.0,164288.5,244550.0,326750.0,392850.0,306675.0,408600.0,546500.0,130950.0,713450.0,224200.0,316750.0,345325.0,195125.0,135425.0,159375.0,169525.0,422000.0,262650.0,365075.0,179300.0,276250.0,155325.0,165000.0,142800.0,245500.0,269250.0,236625.0,169500.0,239500.0,,203823.5294,170000.0,,,,,,467941.1765,,,
2009-08-31,414004.0,464700.0,375000.0,224775.0,208050.0,557000.0,433250.0,206750.0,371500.0,182850.0,412500.0,706750.0,168850.0,643000.0,184400.0,157100.0,356550.0,165434.45,241500.0,352000.0,364000.0,320850.0,414400.0,523000.0,129950.0,731400.0,217250.0,315650.0,345325.0,201750.0,128125.0,144000.0,163375.0,393500.0,261250.0,366425.0,175750.0,251750.0,158675.0,158675.0,146250.0,244750.0,279550.0,244050.0,154625.0,217500.0,158000.0,,,,,,,,436375.0,,,
2009-09-30,409754.0,461050.0,372000.0,220000.0,201675.0,544450.0,432100.0,204250.0,350100.0,181450.0,406450.0,709300.0,163250.0,629800.0,178175.0,151975.0,353000.0,161904.05,237500.0,327750.0,371250.0,318300.0,408150.0,528550.0,129350.0,695250.0,224250.0,290100.0,329250.0,214150.0,130275.0,137700.0,154550.0,388200.0,253350.0,369200.0,171800.0,255500.0,158400.0,160075.0,140650.0,229750.0,281550.0,250875.0,149425.0,240150.0,,,,,,,,,,,,
2009-10-31,404253.4,456550.0,365400.0,219000.0,204400.0,547500.0,428400.0,201350.0,334900.0,185275.0,401800.0,724975.0,162250.0,623600.0,175575.0,148025.0,345000.0,158650.0,227250.0,324750.0,387000.0,319425.0,402300.0,523500.0,128750.0,676000.0,223850.0,274400.0,313625.0,209100.0,130250.0,122350.0,150850.0,386150.0,239750.0,363600.0,172450.0,278950.0,164775.0,189250.0,151300.0,224300.0,263325.0,257625.0,155280.4,219400.0,,195000.0,,180000.0,,,,,259000.0,,,521545.0
2009-11-30,398003.5,459750.0,361350.0,219250.0,202175.0,549400.0,422500.0,194000.0,339650.0,182875.0,390000.0,715900.0,161050.0,634950.0,170350.0,148250.0,344000.0,151125.0,224050.0,304000.0,416750.0,314075.0,402200.0,525250.0,125875.0,650000.0,213100.0,269300.0,325625.0,210500.0,135750.0,129375.0,144850.0,399600.0,237050.0,353250.0,163850.0,274550.0,162850.0,175000.0,143500.0,224250.0,255300.0,253550.0,168185.0,201510.0,145000.0,,156000.0,,,,350000.0,,,,,
2009-12-31,395053.15,459200.0,360500.0,220000.0,200675.0,545750.0,410225.0,190800.0,334350.0,175775.0,384250.0,718350.0,156450.0,633950.0,174150.0,148800.0,346750.0,149950.0,218950.0,294900.0,396750.0,310600.0,408450.0,501500.0,124850.0,675025.0,215000.0,263950.0,324650.0,197750.0,131000.0,138750.0,146500.0,398750.0,238000.0,355100.0,168150.0,280175.0,159375.0,179700.0,145075.0,220800.0,249650.0,241200.0,168677.0,173790.0,155588.2353,,,,,,,171000.0,368100.0,,,
2010-01-31,388203.0,449700.0,348850.0,220000.0,190500.0,519000.0,387775.0,184950.0,313750.0,173850.0,385875.0,683750.0,149700.0,641950.0,172250.0,144685.0,340750.0,152100.0,214000.0,283500.0,369400.0,303450.0,396650.0,472100.0,122775.0,649725.0,197000.0,255975.0,327050.0,197000.0,128750.0,138250.0,134500.0,396000.0,242900.0,336450.0,166000.0,253825.0,160950.0,154300.0,101925.0,201700.0,258800.0,208000.0,165988.9,186300.0,,188500.0,,,,,,,375000.0,,,
2010-02-28,378653.0,437550.0,347100.0,216500.0,183350.0,504750.0,392000.0,181675.0,296500.0,172750.0,376375.0,670000.0,153050.0,644500.0,168650.0,147125.0,344050.0,146900.0,215750.0,274950.0,357350.0,299700.0,384925.0,465650.0,125600.0,652500.0,187400.0,238775.0,335200.0,195250.0,125550.0,142300.0,145200.0,361625.0,227125.0,322200.0,166800.0,282800.0,153950.0,137500.0,108500.0,186750.0,258450.0,185000.0,140138.1,,,,,,,,,,367500.0,,,
2010-03-31,382101.5,440500.0,355550.0,215050.0,186650.0,529600.0,400250.0,185075.0,302900.0,177677.5,378400.0,686125.0,147400.0,648250.0,168100.0,143800.0,337450.0,144750.0,219000.0,275700.0,365650.0,304900.0,380325.0,495200.0,120800.0,653800.0,206600.0,253750.0,335100.0,193250.0,122600.0,136750.0,151800.0,344125.0,236975.0,320000.0,167900.0,290350.0,145500.0,158700.0,123000.0,185450.0,259300.0,205750.0,125000.0,201153.8462,157000.0,,,,,227000.0,,,332250.0,,,
2010-04-30,379000.45,443300.0,356750.0,213200.0,182050.0,551150.0,405350.0,186000.0,316100.0,172159.25,392750.0,722625.0,141850.0,666750.0,171500.0,142000.0,334750.0,148750.0,212850.0,285850.0,366350.0,301225.0,389650.0,509550.0,118850.0,705100.0,218250.0,256000.0,342250.0,179250.0,115600.0,128950.0,150750.0,350825.0,250050.0,318500.0,162050.0,274000.0,156250.0,157875.0,146500.0,193500.0,290750.0,215500.0,134700.0,177647.0588,168764.7059,,,,,,240000.0,,368000.0,,,
2010-05-31,384052.55,451900.0,357800.0,216450.0,184200.0,565000.0,427650.0,190750.0,332050.0,174368.25,397050.0,722250.0,144300.0,665750.0,176075.0,147850.0,341225.0,153400.0,217900.0,295750.0,358125.0,292475.0,386850.0,527250.0,123725.0,718850.0,221250.0,279450.0,322000.0,179950.0,114000.0,134875.0,144000.0,369675.0,252700.0,314000.0,164250.0,288350.0,163350.0,159175.0,150500.0,201000.0,297050.0,214650.0,150500.0,201200.0,165500.0,140000.0,145000.0,280000.0,,,277647.0588,225000.0,373800.0,,,
2010-06-30,381201.5,457600.0,358600.0,218800.0,186550.0,568500.0,442950.0,196000.0,338750.0,173725.0,393200.0,735250.0,144200.0,665200.0,176100.0,145400.0,345025.0,152525.0,214850.0,294600.0,339625.0,285750.0,393500.0,500000.0,128525.0,735250.0,219825.0,295300.0,332500.0,185650.0,124750.0,139125.0,140750.0,387950.0,243125.0,305250.0,169900.0,272750.0,169400.0,152750.0,144250.0,195250.0,287450.0,207750.0,153000.0,196950.0,,160588.2353,,,,,249900.0,196176.4706,355450.0,,,
2010-07-31,385453.0,463500.0,359850.0,217500.0,189350.0,572500.0,443785.0,196750.0,343200.0,174475.0,390750.0,731500.0,144700.0,686300.0,178100.0,146250.0,344750.0,150325.0,216900.0,281650.0,391900.0,291975.0,404850.0,484150.0,125175.0,737000.0,213675.0,288750.0,340000.0,187750.0,132350.0,135750.0,142500.0,383700.0,239125.0,313650.0,171600.0,270750.0,160000.0,151500.0,114175.0,196200.0,277250.0,203100.0,160900.0,199100.0,,,174230.7692,,,,,,300250.0,,,
2010-08-31,385627.55,462450.0,362000.0,215750.0,187350.0,561750.0,440640.0,194500.0,339550.0,179550.0,387500.0,716250.0,143550.0,710750.0,172750.0,145550.0,349300.0,150150.0,222175.0,266750.0,421850.0,300025.0,410400.0,487650.0,124075.0,722550.0,226625.0,269150.0,323250.0,187750.0,131150.0,131000.0,151750.0,375575.0,244075.0,338100.0,175250.0,312000.0,159085.0,147500.0,124800.0,187550.0,277500.0,220250.0,136675.0,192750.0,,158846.1538,,,,,,,273000.0,,,
2010-09-30,387751.5,461050.0,361400.0,215000.0,188250.0,564750.0,422625.0,191625.0,337500.0,183500.0,388250.0,693750.0,139300.0,669750.0,174950.0,143125.0,350700.0,152700.0,217550.0,260625.0,434500.0,302800.0,395250.0,539200.0,122750.0,717450.0,215825.0,252850.0,319250.0,186200.0,135700.0,151515.0,154750.0,358525.0,239425.0,342900.0,173150.0,290500.0,147040.0,152750.0,145725.0,192650.0,279250.0,218400.0,132425.0,172000.0,150000.0,,161461.5385,,,190000.0,295000.0,,306750.0,,,
2010-10-31,382403.0,452500.0,355750.0,211500.0,181750.0,569200.0,413100.0,191375.0,337200.0,177500.0,381750.0,688000.0,133700.0,628400.0,170200.0,143250.0,336250.0,143150.0,212850.0,269625.0,391050.0,294700.0,385150.0,497500.0,123950.0,682750.0,223800.0,249000.0,311750.0,178450.0,136250.0,160000.0,157900.0,336600.0,228700.0,318800.0,161350.0,298300.0,126575.0,147400.0,145000.0,201850.0,267500.0,234175.0,130450.0,190350.0,,,,,,,,,338750.0,,,
2010-11-30,375803.0,455450.0,360750.0,218250.0,179750.0,548475.0,421250.0,196250.0,327000.0,172650.0,386250.0,701825.0,141450.0,631200.0,175750.0,147750.0,347375.0,143725.0,215000.0,265150.0,363000.0,285275.0,391350.0,485175.0,124700.0,698000.0,219225.0,240500.0,317350.0,182250.0,138750.0,182600.0,152350.0,331450.0,231250.0,333699.45,155000.0,287250.0,143900.0,131500.0,148325.0,217650.0,273750.0,223925.0,151250.0,186300.0,,,147307.6923,226775.0,,,,,332325.0,,,
2010-12-31,373903.0,450550.0,362500.0,218400.0,179250.0,533425.0,414900.0,196875.0,321100.0,172800.0,383800.0,695325.0,138800.0,649000.0,171000.0,147450.0,337250.0,146100.0,224000.0,243900.0,368200.0,284975.0,389400.0,466825.0,122500.0,698750.0,206250.0,244875.0,312900.0,184000.0,139125.0,182500.0,149775.0,336575.0,227250.0,319850.0,156400.0,244500.0,159500.0,125500.0,148975.0,199600.0,277500.0,219500.0,159950.0,181450.0,,,147941.1765,199625.0,,170000.0,,,324950.0,,,
2011-01-31,361903.0,444250.0,346750.0,218000.0,178700.0,513250.0,387900.0,191125.0,298750.0,164587.5,374950.0,660500.0,138000.0,604600.0,172200.0,143550.0,332500.0,142400.0,218850.0,271350.0,325050.0,285300.0,366550.0,452500.0,118250.0,642000.0,189225.0,233075.0,314500.0,167850.0,140125.0,170300.0,149125.0,344475.0,226250.0,318825.0,165100.0,243400.0,142950.0,125250.0,157000.0,172750.0,274900.0,220950.0,,183500.0,,,,,,,,,275250.0,,,
2011-02-28,358753.0,435400.0,340250.0,217100.0,177200.0,493750.0,378200.0,180250.0,288150.0,163250.0,360375.0,634650.0,131050.0,572375.0,171300.0,138250.0,322925.0,132075.0,199150.0,264000.0,339000.0,282700.0,354700.0,421600.0,123250.0,582250.0,172025.0,241800.0,299600.0,161400.0,141850.0,170350.0,147500.0,336400.0,213250.0,319425.0,156700.0,247600.0,133850.0,143200.0,160250.0,186250.0,273650.0,222000.0,133538.4615,183450.0,159000.0,,,,,146153.8462,,,298050.0,,,
2011-03-31,362253.0,447275.0,351000.0,218350.0,180300.0,507200.0,392750.0,178125.0,289100.0,163675.0,357625.0,653100.0,128950.0,603875.0,168250.0,135750.0,320475.0,131425.0,195200.0,258750.0,360750.0,272075.0,361300.0,454900.0,125250.0,647000.0,188000.0,241900.0,312150.0,166700.0,136700.0,168450.0,145750.0,335400.0,221800.0,305500.0,147550.0,249750.0,135200.0,135800.0,142725.0,181750.0,266600.0,205550.0,125588.2353,179300.0,103705.8824,,,166000.0,,169000.0,,168000.0,273900.0,,,
2011-04-30,365128.0,448000.0,356250.0,217400.0,178500.0,523750.0,395500.0,181750.0,293500.0,160075.0,368500.0,695750.0,128900.0,627650.0,165750.0,135000.0,316100.0,136000.0,196800.0,257750.0,368500.0,268975.0,383150.0,463850.0,123250.0,692250.0,195000.0,247100.0,303500.0,170550.0,129800.0,161000.0,145000.0,337250.0,219850.0,274375.0,153950.0,248250.0,144425.0,134025.0,118775.0,176000.0,256000.0,191950.0,110350.0,185750.0,,110000.0,,183647.0588,110000.0,184850.0,255000.0,155117.6471,324300.0,,,
2011-05-31,366378.0,449750.0,358000.0,218600.0,175500.0,538150.0,397000.0,180750.0,310000.0,159000.0,377000.0,714300.0,132850.0,691400.0,166500.0,140000.0,337375.0,136750.0,210650.0,262000.0,371500.0,268950.0,388300.0,451800.0,120750.0,714500.0,198250.0,238500.0,314675.0,169000.0,129150.0,164950.0,142250.0,348850.0,230350.0,275625.0,153300.0,286750.0,141075.0,124475.0,120125.0,179000.0,265625.0,210050.0,107150.0,184500.0,,,135000.0,196000.0,127647.0588,174250.0,,,358050.0,,,
2011-06-30,367853.0,449250.0,362550.0,219250.0,172150.0,555850.0,397625.0,178550.0,330500.0,162000.0,379000.0,709450.0,135100.0,699500.0,169550.0,141000.0,330375.0,141400.0,205050.0,276450.0,365950.0,272500.0,382250.0,469700.0,122500.0,709000.0,198200.0,248000.0,306675.0,176275.0,137450.0,157700.0,144325.0,340650.0,236250.0,283650.0,159750.0,266250.0,134750.0,121050.0,118725.0,174550.0,252625.0,213750.0,108750.0,180250.0,90000.0,,,231150.0,138000.0,194000.0,265769.2308,,337025.0,,,
2011-07-31,369553.0,450000.0,360000.0,215000.0,174450.0,556250.0,403125.0,176150.0,329040.5,164925.0,378550.0,702250.0,138000.0,691250.0,170400.0,139250.0,331750.0,143535.0,206050.0,265800.0,412550.0,269250.0,366000.0,531400.0,120250.0,680100.0,187050.0,263250.0,298350.0,174225.0,132475.0,157200.0,143050.0,328450.0,237000.0,289750.0,156750.0,227250.0,149750.0,129350.0,132400.0,172475.0,246750.0,194300.0,121700.0,180100.0,101176.4706,,134230.7692,221750.0,,,,,305675.0,,,
2011-08-31,365003.0,442500.0,351950.0,211500.0,173800.0,548000.0,402450.0,177800.0,322113.35,166425.0,376675.0,674350.0,137900.0,664400.0,167800.0,141450.0,329500.0,144515.0,207400.0,260000.0,382500.0,274000.0,367650.0,523900.0,122200.0,677525.0,183750.0,262925.0,296200.0,171900.0,132650.0,148150.0,143975.0,331000.0,234900.0,294325.0,151300.0,210600.0,152300.0,136850.0,144000.0,170175.0,236000.0,179075.0,117000.0,171450.0,111650.0,,,236550.0,,197153.8462,,,335700.0,,,
2011-09-30,361501.5,442250.0,346500.0,210500.0,171900.0,526500.0,399150.0,176000.0,309727.15,167850.0,378025.0,657150.0,136450.0,639600.0,168250.0,140800.0,329250.0,142150.0,212350.0,277800.0,372500.0,275250.0,369350.0,458950.0,123800.0,678475.0,187000.0,255575.0,288000.0,169850.0,140850.0,145550.0,140900.0,334100.0,237000.0,305575.0,153300.0,224650.0,147000.0,137500.0,128950.0,168300.0,259750.0,185625.0,112600.0,176900.0,,196000.0,,196500.0,,160000.0,,,322525.0,,,
2011-10-31,350003.0,433500.0,341000.0,206600.0,172800.0,504500.0,386275.0,172725.0,297500.0,163100.0,366750.0,654850.0,132800.0,617050.0,164250.0,139650.0,318950.0,145600.0,208250.0,268700.0,324250.0,268250.0,368250.0,442000.0,122250.0,660500.0,179950.0,230750.0,277650.0,172500.0,135750.0,152225.0,145050.0,334900.0,234100.0,302600.0,150875.0,243750.0,116200.0,118250.0,115600.0,184600.0,257750.0,190200.0,120450.0,167725.0,162307.6923,174823.5294,,216900.0,100000.0,170250.0,,138000.0,327525.0,,,
2011-11-30,345503.0,425500.0,337200.0,207525.0,171750.0,498000.0,378225.0,170275.0,291150.0,160000.0,363000.0,645000.0,135750.0,604450.0,161500.0,143325.0,313000.0,139650.0,210450.0,267500.0,307075.0,268250.0,380500.0,416000.0,120575.0,655250.0,185800.0,211000.0,273250.0,166750.0,143500.0,172825.0,138200.0,323300.0,225750.0,304500.0,147725.0,237750.0,120000.0,130250.0,112250.0,180600.0,249800.0,187550.0,135025.0,155325.0,172117.6471,,125000.0,213300.0,98823.5294,,,,293750.0,,,
2011-12-31,353951.95,418250.0,342750.0,208125.0,168250.0,486000.0,371250.0,169325.0,294350.0,155750.0,353500.0,625550.0,134250.0,583250.0,165000.0,145075.0,308500.0,145300.0,203050.0,264500.0,326550.0,264200.0,391325.0,415950.0,113175.0,621500.0,190750.0,219000.0,272775.0,162250.0,133300.0,154750.0,135500.0,327500.0,217250.0,292050.0,142800.0,223000.0,133250.0,114350.0,134600.0,182300.0,250300.0,192036.35,135225.0,141750.0,,,,185550.0,,172692.3077,,148769.2308,297875.0,,,
2012-01-31,344002.55,417850.0,339100.0,204250.0,175450.0,474500.0,349500.0,168100.0,273250.0,153550.0,349250.0,620500.0,136500.0,551050.0,158000.0,140400.0,312250.0,130675.0,197650.0,295900.0,313825.0,264950.0,398725.0,353000.0,111850.0,591850.0,188650.0,219250.0,277675.0,166525.0,135750.0,152000.0,139000.0,334050.0,220000.0,283450.0,142100.0,229700.0,148000.0,122150.0,139400.0,168125.0,252250.0,179450.0,126575.0,143600.0,,,,,,,,,282500.0,,,
2012-02-29,344503.0,416050.0,336500.0,206700.0,172050.0,472250.0,344800.0,168625.0,256650.0,156200.0,351550.0,645650.0,129900.0,551000.0,166150.0,136350.0,307975.0,127500.0,187500.0,297600.0,315500.0,263650.0,380000.0,408450.0,122650.0,576000.0,182600.0,207125.0,274450.0,165250.0,133500.0,151650.0,136850.0,331550.0,221000.0,252500.0,133875.0,267550.0,131625.0,117500.0,122700.0,179500.0,252300.0,193350.0,,163050.0,105000.0,150000.0,,,,195000.0,,,272625.0,,,
2012-03-31,357578.0,418875.0,340000.0,213700.0,172950.0,500350.0,350625.0,169400.0,278100.0,160750.0,363350.0,670100.0,128400.0,577500.0,164250.0,137350.0,315375.0,127575.0,191900.0,325000.0,339000.0,269300.0,373450.0,452650.0,120800.0,626750.0,182900.0,228275.0,265475.0,156500.0,125000.0,147350.0,147650.0,335600.0,203000.0,245750.0,156225.0,259250.0,139875.0,114875.0,131550.0,192150.0,243850.0,184581.5,,167100.0,,,,,,153823.5294,,,323875.0,,,
2012-04-30,366377.55,432475.0,349000.0,218850.0,176075.0,536450.0,378500.0,176500.0,307950.0,159075.0,374500.0,704250.0,136300.0,619450.0,167100.0,140750.0,325950.0,128900.0,189350.0,333250.0,372500.0,278200.0,361600.0,479125.0,117350.0,678500.0,181600.0,241750.0,265147.5,164475.0,125475.0,146750.0,134250.0,348450.0,215075.0,253750.0,155750.0,259500.0,141500.0,123325.0,143250.0,193500.0,250600.0,190052.05,90000.0,149500.0,,,,230000.0,,157750.0,,,298850.0,,,
2012-05-31,368253.0,445325.0,359500.0,220300.0,182250.0,578300.0,394000.0,174050.0,346500.0,162675.0,375000.0,719425.0,137750.0,630000.0,164750.0,145300.0,326375.0,132350.0,189750.0,340650.0,405600.0,286000.0,373750.0,472825.0,119850.0,685100.0,189500.0,237500.0,286665.75,164725.0,125425.0,153400.0,133050.0,358550.0,219425.0,275950.0,158400.0,255250.0,141250.0,125375.0,132500.0,174500.0,264050.0,204254.45,119411.7647,150075.0,125000.0,,,,,,,158000.0,295650.0,,,
2012-06-30,374251.5,455300.0,358350.0,222500.0,180100.0,600200.0,416500.0,172525.0,357675.0,163375.0,386050.0,738325.0,142200.0,656250.0,165875.0,142200.0,325777.0,136000.0,201750.0,318925.0,402100.0,280750.0,379000.0,476500.0,116000.0,716000.0,193625.0,242000.0,289456.75,175400.0,126100.0,161025.0,142700.0,351500.0,236900.0,285050.0,157900.0,250750.0,144300.0,122725.0,139650.0,172750.0,271250.0,204775.0,122500.0,171675.0,107352.9412,,,203076.9231,140000.0,169884.6154,,,298250.0,,,
2012-07-31,379500.45,463950.0,358650.0,224750.0,181350.0,606000.0,430800.0,173050.0,356300.0,164675.0,390750.0,744500.0,141300.0,670250.0,168250.0,143250.0,325481.2,131225.0,193400.0,309850.0,390950.0,289050.0,403550.0,474650.0,119750.0,706500.0,191625.0,253750.0,298000.0,176400.0,129000.0,156325.0,156650.0,349500.0,244625.0,293000.0,152050.0,261750.0,151400.0,134600.0,134600.0,166825.0,273950.0,201800.0,125500.0,216375.0,123500.0,,,165882.3529,,158235.2941,,124923.0769,288500.0,,,
2012-08-31,380700.0,468500.0,363450.0,225350.0,180800.0,593500.0,435350.0,178050.0,337500.0,167200.0,383250.0,740000.0,148250.0,668200.0,166400.0,145900.0,337823.1,133525.0,187050.0,300675.0,340350.0,293750.0,395750.0,499500.0,120750.0,689322.7,193375.0,253750.0,283500.0,170000.0,127800.0,151900.0,158350.0,360000.0,232375.0,284500.0,147450.0,256650.0,151550.0,132500.0,136425.0,176425.0,274550.0,202050.0,126750.0,199875.0,96800.0,,,180175.0,,,250000.0,135588.2353,238500.0,,,
2012-09-30,382500.0,470500.0,365650.0,223650.0,182250.0,586050.0,427350.0,179450.0,334450.0,170250.0,390500.0,741600.0,142750.0,666400.0,172550.0,148650.0,336250.0,129550.0,196450.0,310300.0,326500.0,303950.0,394750.0,488400.0,133600.0,676650.0,192075.0,242450.0,292800.0,167500.0,126200.0,149850.0,144750.0,348300.0,216550.0,283750.0,159925.0,240350.0,144150.0,145100.0,137825.0,169450.0,262500.0,184250.0,119250.0,193450.0,107200.0,,,179325.0,,164615.3846,295100.0,174750.0,275750.0,,,
2012-10-31,381750.0,472200.0,365600.0,226450.0,182050.0,588950.0,422525.0,182450.0,329425.0,169700.0,390250.0,784500.0,145500.0,657900.0,177450.0,150675.0,348000.0,136950.0,221250.0,317100.0,381500.0,305250.0,388100.0,450050.0,131400.0,705000.0,197250.0,240925.0,286450.0,173200.0,124000.0,144000.0,140750.0,352750.0,222850.0,288500.0,165525.0,248750.0,143975.0,138050.0,127500.0,162300.0,266250.0,176682.0,118000.0,170800.0,119850.0,269000.0,,173750.0,,,,,288650.0,,,
2012-11-30,383250.0,471250.0,372500.0,228300.0,190300.0,604750.0,430150.0,190600.0,327100.0,167425.0,398050.0,787250.0,143500.0,663500.0,180800.0,152475.0,349500.0,143000.0,230000.0,317875.0,382750.0,300650.0,379500.0,445000.0,128000.0,696375.0,201650.0,246300.0,281650.0,180050.0,125800.0,141500.0,137300.0,354750.0,224950.0,297750.0,170100.0,246500.0,143825.0,146000.0,126250.0,171275.0,265250.0,182477.4,146000.0,158500.0,,216058.8235,,184400.0,,,,175384.6154,275350.0,,,
2012-12-31,391600.0,483250.0,382750.0,234650.0,190775.0,605550.0,427000.0,194725.0,330000.0,172950.0,393950.0,775350.0,144700.0,653350.0,189850.0,157700.0,355300.0,150575.0,228650.0,306550.0,438500.0,301825.0,390450.0,443250.0,132500.0,691125.0,205400.0,269300.0,271600.0,176525.0,128250.0,147500.0,138300.0,346750.0,218300.0,307250.0,162625.0,248750.0,153275.0,135950.0,131150.0,175725.0,315750.0,187154.6,144250.0,191750.0,83923.0769,,,190600.0,,182000.0,,,246850.0,,,
2013-01-31,382750.0,482250.0,383500.0,237350.0,187050.0,593750.0,415500.0,197025.0,328500.0,167750.0,378675.0,757700.0,147050.0,635200.0,185300.0,157500.0,352350.0,144650.0,225600.0,315750.0,408575.0,292025.0,399250.0,440500.0,135250.0,679750.0,209250.0,258700.0,275750.0,187975.0,139200.0,147750.0,146825.0,343175.0,216950.0,289100.0,157625.0,263500.0,152225.0,136000.0,117950.0,181500.0,309125.0,191750.0,140250.0,202700.0,,,,,,155529.4118,,,306650.0,,,
2013-02-28,379350.0,491200.0,381000.0,236800.0,188250.0,587500.0,404750.0,196050.0,331500.0,170500.0,386500.0,759450.0,153500.0,660800.0,172550.0,153750.0,343500.0,138700.0,227500.0,318400.0,382500.0,286850.0,397900.0,425750.0,135750.0,654400.0,215000.0,232500.0,291000.0,194875.0,134150.0,151500.0,150350.0,383575.0,221000.0,268800.0,165300.0,260500.0,159850.0,141500.0,128150.0,162000.0,317875.0,203800.0,,206600.0,,107000.0,,140000.0,,150750.0,,,298500.0,,,
