,Rank2016,District,City,RegionName,County,Score2016,Score2015,Rank2015,SchoolDiggerRating,sold_15,sold_16,list_15,list_16,one_15,one_16,two_15,two_16,thre_15,thre_16,four_15,four_16,five_15,five_16,cond_15,cond_16,trip_15,trip_16,sfr_15,sfr_16
847,,San Bernardino County ROP,San Bernardino,92408,San Bernardino,(n/a),(n/a),(n/a),,,,188305.555556,215947.333333,,,,,,,,,,,,,,,188305.555556,220456.166667
848,,San Joaquin County Office Of Education,Stockton,95206,San Joaquin,(n/a),(n/a),(n/a),,202997.916667,226954.166667,,220020.125,,,,,,215216.583333,232878.15,243823.583333,,,,,,,,220020.125
849,,San Mateo County Office Of Education,Redwood City,94065,San Mateo,(n/a),(n/a),(n/a),,1131245.62593,1073073.5294,,,,,,,,,,,,,,,,,,
850,,San Mateo County ROP,Redwood City,94065,San Mateo,(n/a),(n/a),(n/a),,1131245.62593,1073073.5294,,,,,,,,,,,,,,,,,,
851,,SBE - Baypoint Preparatory Academy,Hemet,92544,Riverside,(n/a),(n/a),(n/a),,208612.5,217166.666667,220558.333333,234258.333333,,,123282.916667,150229.166667,215673.958333,234768.75,249152.083333,260108.291667,,,,,,,221669.791667,235641.625
852,,SBE - New West Charter,West Los Angeles,90064,Los Angeles,(n/a),(n/a),(n/a),,1019088.65546,1315860.12445,,1367545.45455,,,,,,1306863.63636,,,,,,,,,,
853,,SBE - OnePurpose,San Francisco,94124,San Francisco,(n/a),(n/a),(n/a),,668897.058825,730000.0,665117.208333,709233.333333,,,,,,,,,,,,,,,,
854,,SBE - Paramount Collegiate Academy,Sacramento,95821,Sacramento,(n/a),(n/a),(n/a),,255986.631018,267708.333333,,304193.75,,,,,273265.409091,294979.166667,,,,,,,,,281754.5,307956.25
855,,SBE - The New School of San Francisco,San Francisco,94110,San Francisco,(n/a),(n/a),(n/a),,1208666.84492,1297666.66667,,,,,,,,,,,,,,,,,,1311454.54545
856,,SBE - The School of Arts and Enterprise,Pomona,91767,Los Angeles,(n/a),(n/a),(n/a),,327958.333333,337083.333333,344564.583333,365620.0,,,,,346170.833333,371691.25,,,,,,,,,348811.0,372367.416667
857,,SBE - Thrive Public,San Diego,92115,San Diego,(n/a),(n/a),(n/a),,402747.916667,445454.166667,447385.916667,489562.5,,,,,493212.5,533075.0,,,,,,,,,501334.166667,536720.833333
858,,SBE - Today's Fresh Start Charter,Los Angeles,90043,Los Angeles,(n/a),(n/a),(n/a),,495491.176471,525696.078433,433187.25,470070.75,,,384437.4375,393070.333333,,,,,,,,,,,433687.375,469237.416667
859,,SBE - Western Sierra Collegiate Academy,Rocklin,95765,Placer,(n/a),(n/a),(n/a),,411118.75,424370.833333,444976.666667,481754.583333,,,,,389852.083333,412555.416667,460460.333333,486709.166667,,,,,,,453220.416667,491622.916667
860,,Solana Beach Elementary,Solana Beach,92075,San Diego,(n/a),(n/a),(n/a),,1109358.59729,1073167.42082,,,,,,,,,,,,,,,,,,
861,,Trinity Alps Unified,Weaverville,96093,Trinity,(n/a),(n/a),(n/a),,,,266558.333333,258420.833333,,,,,,,,,,,,,,,266558.333333,258420.833333
862,,Trinity County Office Of Education,Weaverville,96093,Trinity,(n/a),(n/a),(n/a),,,,266558.333333,258420.833333,,,,,,,,,,,,,,,266558.333333,258420.833333
863,,Tri-Valley ROP,Livermore,94550,Alameda,(n/a),(n/a),(n/a),,678233.333333,714075.0,734005.291667,768173.125,,,,,662365.833333,679319.625,804290.727273,890287.291667,,,,,,,777203.75,802177.541667
864,,Williams Unified,Williams,95987,Colusa,(n/a),(n/a),(n/a),,,,,,,,,,,,,,,,,,,,,
865,,Willits Unified,Willits,95490,Mendocino,(n/a),(n/a),(n/a),,175000.0,245472.058833,254900.0,270720.833333,,,,,,,,,,,,,,,254900.0,270991.666667
866,,Yolo County Office Of Education,Woodland,95776,Yolo,(n/a),(n/a),(n/a),,330885.29412,345041.62896,389685.166667,404676.25,,,,,,,,,,,,,,,389685.166667,404676.25
867,,Yolo County ROP,Woodland,95776,Yolo,(n/a),(n/a),(n/a),,330885.29412,345041.62896,389685.166667,404676.25,,,,,,,,,,,,,,,389685.166667,404676.25
868,,Yosemite ROP,Modesto,95355,Stanislaus,(n/a),(n/a),(n/a),,254970.833333,277554.166667,289060.416667,301236.0,,,,,249539.25,266958.291667,342956.5,348020.75,,,,,,,292620.708333,307286.916667
